date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:25	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:23%20GMT	http://advandes.com/public/public/images/projects/project1578980220/1578996822.Picture2.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578980220/1578996822.Picture2.bc.delayed	(from http://advandes.com/public/home)
14:09:27	25940/25940	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:25%20GMT	http://advandes.com/public/works/deccan_auto_bus	/home/a/Desktop/Advandes/advandes.com/public/works/deccan_auto_bus.html	(from http://advandes.com/public/home)
14:09:29	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:27%20GMT	http://advandes.com/public/public/images/projects/project1579084662/1579084662.Picture1.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579084662/1579084662.Picture1.be.delayed	(from http://advandes.com/public/home)
14:09:31	25383/25383	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:29%20GMT	http://advandes.com/public/works/captain_tractor	/home/a/Desktop/Advandes/advandes.com/public/works/captain_tractor.html	(from http://advandes.com/public/home)
14:09:33	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:31%20GMT	http://advandes.com/public/public/images/projects/project1579084991/1579084991.Render%20GC%20white%20bckground.140.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579084991/1579084991.Render%20GC%20white%20bckground.140.c0.delayed	(from http://advandes.com/public/home)
14:09:35	25360/25360	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:39:33%20GMT	http://advandes.com/public/works/evano_electric_golf_cart	/home/a/Desktop/Advandes/advandes.com/public/works/evano_electric_golf_cart.html	(from http://advandes.com/public/home)
14:09:37	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:35%20GMT	http://advandes.com/public/public/frontend/images/up-fill-512.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/up-fill-512.c2.delayed	(from http://advandes.com/public/home)
14:09:39	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:37%20GMT	http://advandes.com/public/public/frontend/images/share/copy1.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/copy1.c3.delayed	(from http://advandes.com/public/home)
14:09:41	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:39%20GMT	http://advandes.com/public/public/frontend/images/share/fb.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/fb.c4.delayed	(from http://advandes.com/public/home)
14:09:43	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:41%20GMT	http://advandes.com/public/public/frontend/images/share/link.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/link.c5.delayed	(from http://advandes.com/public/home)
14:09:45	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:43%20GMT	http://advandes.com/public/public/frontend/images/share/twi.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/twi.c6.delayed	(from http://advandes.com/public/home)
14:09:47	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:39:45%20GMT	http://advandes.com/public/public/frontend/images/share/share.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/share.c7.delayed	(from http://advandes.com/public/home)
14:10:04	733444/733444	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:41:30%20GMT	http://advandes.com/public/images/projects/project1579084991/1579164090.Group%20473.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084991/1579164090.Group%20473.png	(from http://advandes.com/works/evano_electric_golf_cart)
14:10:07	446/446	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:40:04%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/concrete_pump	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/concrete_pump.ca.delayed	(from http://advandes.com/works/concrete_pump)
14:10:11	422/422	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:40:07%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/concrete_pump	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/concrete_pump.cb.delayed	(from http://advandes.com/works/concrete_pump)
14:10:16	125283/125283	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2023:12:32%20GMT	http://advandes.com/public/frontend/images/services/career.png	/home/a/Desktop/Advandes/advandes.com/public/frontend/images/services/career.png	(from http://advandes.com/career)
14:11:27	415059/415059	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:46:00%20GMT	http://advandes.com/public/images/projects/project1579085160/1579085160.Group%20590.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085160/1579085160.Group%20590.png	(from http://advandes.com/works/concrete_pump)
14:12:19	2914952/2914952	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:43:11%20GMT	http://advandes.com/public/images/projects/project1579084991/1579084991.Mask%20Group%2015.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579084991/1579084991.Mask%20Group%2015.png	(from http://advandes.com/works/evano_electric_golf_cart)
14:13:13	593507/593507	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:37:34%20GMT	http://advandes.com/public/images/projects/project1579085160/1579163854.Group%20599.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085160/1579163854.Group%20599.png	(from http://advandes.com/works/concrete_pump)
14:13:48	502714/502714	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:37:34%20GMT	http://advandes.com/public/images/projects/project1579085160/1579163854.Group%20597.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085160/1579163854.Group%20597.png	(from http://advandes.com/works/concrete_pump)
14:13:48	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/concrete_pump	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/concrete_pump.d1.delayed	(from http://advandes.com/works/concrete_pump)
14:13:48	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/concrete_pump	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/concrete_pump.d2.delayed	(from http://advandes.com/works/concrete_pump)
14:13:51	402/402	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:43:48%20GMT	http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/electric_3_wheeler	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/electric_3_wheeler.d3.delayed	(from http://advandes.com/works/electric_3_wheeler)
14:13:55	406/406	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:43:51%20GMT	http://advandes.com/change_project/next/Designing,Prototyping,Engineering/electric_3_wheeler	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/electric_3_wheeler.d4.delayed	(from http://advandes.com/works/electric_3_wheeler)
14:15:35	1976836/1976836	---M--	200	added ('OK')	application/pdf	date:Tue,%2014%20Jan%202020%2008:25:48%20GMT	http://advandes.com/public/download/download_brochure	/home/a/Desktop/Advandes/advandes.com/public/download/Advandes%20corporate%20brochure.pdf	(from http://advandes.com/public/home)
14:16:35	2220639/2220639	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:46:00%20GMT	http://advandes.com/public/images/projects/project1579085160/1579085160.Aquarius%20conc%20pump%20(2).png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085160/1579085160.Aquarius%20conc%20pump%20(2).png	(from http://advandes.com/works/concrete_pump)
14:17:02	507215/507215	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:50:46%20GMT	http://advandes.com/public/images/projects/project1579085446/1579085446.Group%20589.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085446/1579085446.Group%20589.png	(from http://advandes.com/works/electric_3_wheeler)
14:17:36	1509678/1509678	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jan%202020%2008:37:34%20GMT	http://advandes.com/public/images/projects/project1579085160/1579163854.Group%20481.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085160/1579163854.Group%20481.png	(from http://advandes.com/works/concrete_pump)
14:18:22	1534992/1534992	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202020%2010:50:46%20GMT	http://advandes.com/public/images/projects/project1579085446/1579085446.Group%20601.png	/home/a/Desktop/Advandes/advandes.com/public/images/projects/project1579085446/1579085446.Group%20601.png	(from http://advandes.com/works/electric_3_wheeler)
14:18:22	0/-1	---M--	302	error ('')			http://advandes.com/change_project/prev/Designing,Prototyping,Engineering/electric_3_wheeler	/home/a/Desktop/Advandes/advandes.com/change_project/prev/Designing,Prototyping,Engineering/electric_3_wheeler.da.delayed	(from http://advandes.com/works/electric_3_wheeler)
14:18:22	0/-1	---M--	302	error ('')			http://advandes.com/change_project/next/Designing,Prototyping,Engineering/electric_3_wheeler	/home/a/Desktop/Advandes/advandes.com/change_project/next/Designing,Prototyping,Engineering/electric_3_wheeler.db.delayed	(from http://advandes.com/works/electric_3_wheeler)
14:18:23	402/402	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:22%20GMT	http://advandes.com/change_service/prev/prototyping	/home/a/Desktop/Advandes/advandes.com/change_service/prev/prototyping	(from http://advandes.com/service/prototyping)
14:18:25	390/390	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:24%20GMT	http://advandes.com/change_service/next/prototyping	/home/a/Desktop/Advandes/advandes.com/change_service/next/prototyping	(from http://advandes.com/service/prototyping)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/favicon.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/favicon.dc.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/bootstrap.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/bootstrap.min.dd.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/style.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/style.de.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/hover.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/hover.min.df.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/js/jquery.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/jquery.min.e0.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/js/bootstrap.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/bootstrap.min.e1.delayed	(from http://advandes.com/public/about)
14:18:25	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/Advandes_white.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/Advandes_white.e2.delayed	(from http://advandes.com/public/about)
14:18:27	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:25%20GMT	http://advandes.com/public/public/frontend/images/Group%20541.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/Group%20541.e3.delayed	(from http://advandes.com/public/about)
14:18:28	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:27%20GMT	http://advandes.com/public/public/frontend/images/Group%20529.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/Group%20529.e4.delayed	(from http://advandes.com/public/about)
14:18:29	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:28%20GMT	http://advandes.com/public/public/frontend/images/about.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/about.e5.delayed	(from http://advandes.com/public/about)
14:18:31	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:29%20GMT	http://advandes.com/public/public/frontend/images/about/Group%20559.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/about/Group%20559.e6.delayed	(from http://advandes.com/public/about)
14:18:33	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:31%20GMT	http://advandes.com/public/public/frontend/images/about/Group%20564.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/about/Group%20564.e7.delayed	(from http://advandes.com/public/about)
14:18:36	19875/19875	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:48:33%20GMT	http://advandes.com/public/career	/home/a/Desktop/Advandes/advandes.com/public/career.html	(from http://advandes.com/public/about)
14:18:37	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:36%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2072.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2072.e9.delayed	(from http://advandes.com/public/about)
14:18:39	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:37%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2073.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2073.ea.delayed	(from http://advandes.com/public/about)
14:18:41	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:39%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2074.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2074.eb.delayed	(from http://advandes.com/public/about)
14:18:43	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:41%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2075.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2075.ec.delayed	(from http://advandes.com/public/about)
14:18:45	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:43%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2076.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2076.ed.delayed	(from http://advandes.com/public/about)
14:18:47	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:45%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2077.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2077.ee.delayed	(from http://advandes.com/public/about)
14:18:49	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:47%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2078.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2078.ef.delayed	(from http://advandes.com/public/about)
14:18:51	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:49%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2079.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2079.f0.delayed	(from http://advandes.com/public/about)
14:18:53	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:51%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2080.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2080.f1.delayed	(from http://advandes.com/public/about)
14:18:55	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:53%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2081.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2081.f2.delayed	(from http://advandes.com/public/about)
14:18:57	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:55%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2082.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2082.f3.delayed	(from http://advandes.com/public/about)
14:18:59	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:57%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2083.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2083.f4.delayed	(from http://advandes.com/public/about)
14:19:01	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:48:59%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2084.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2084.f5.delayed	(from http://advandes.com/public/about)
14:19:03	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:01%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2085.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2085.f6.delayed	(from http://advandes.com/public/about)
14:19:05	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:03%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2086.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2086.f7.delayed	(from http://advandes.com/public/about)
14:19:07	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:05%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2087.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2087.f8.delayed	(from http://advandes.com/public/about)
14:19:09	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:07%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2088.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2088.f9.delayed	(from http://advandes.com/public/about)
14:19:11	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:09%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2089.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2089.fa.delayed	(from http://advandes.com/public/about)
14:19:13	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:11%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2090.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2090.fb.delayed	(from http://advandes.com/public/about)
14:19:15	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:13%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2091.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2091.fc.delayed	(from http://advandes.com/public/about)
14:19:17	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:15%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2092.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2092.fd.delayed	(from http://advandes.com/public/about)
14:19:19	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:17%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2093.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2093.fe.delayed	(from http://advandes.com/public/about)
14:19:21	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:19%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2094.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2094.ff.delayed	(from http://advandes.com/public/about)
14:19:23	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:21%20GMT	http://advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2096.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/client/06Jan/Mask%20Group%2096.100.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/up-fill-512.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/up-fill-512.101.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/copy1.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/copy1.102.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/fb.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/fb.103.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/link.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/link.104.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/twi.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/twi.105.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/share.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/share.106.delayed	(from http://advandes.com/public/about)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/favicon.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/favicon.107.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/bootstrap.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/bootstrap.min.108.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/style.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/style.109.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/css/hover.min.css	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/css/hover.min.10a.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/js/jquery.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/jquery.min.10b.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/js/bootstrap.min.js	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/js/bootstrap.min.10c.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/Advandes_white.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/Advandes_white.10d.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1578479428/1578995878.banner%20image%20aq%20soil%20comp%20GREEN.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578479428/1578995878.banner%20image%20aq%20soil%20comp%20GREEN.10e.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1578488877/1579173332.thermocutter%20final.101.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578488877/1579173332.thermocutter%20final.101.10f.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus%20arrangement%202.224.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578890757/1578996540.microlit%20scitus%20and%20beatus%20arrangement%202.224.110.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1578980220/1578996822.Picture2.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1578980220/1578996822.Picture2.111.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1579084662/1579084662.Picture1.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579084662/1579084662.Picture1.112.delayed	(from http://advandes.com/public/work)
14:19:23	0/-1	---M--	302	error ('')			http://advandes.com/public/public/images/projects/project1579084991/1579084991.Render%20GC%20white%20bckground.140.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579084991/1579084991.Render%20GC%20white%20bckground.140.113.delayed	(from http://advandes.com/public/work)
14:19:26	24111/24111	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:49:23%20GMT	http://advandes.com/public/works/concrete_pump	/home/a/Desktop/Advandes/advandes.com/public/works/concrete_pump.html	(from http://advandes.com/public/work)
14:19:27	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:26%20GMT	http://advandes.com/public/public/images/projects/project1579085160/1579085160.Aquarius%20conc%20pump11.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579085160/1579085160.Aquarius%20conc%20pump11.115.delayed	(from http://advandes.com/public/work)
14:19:30	24402/24402	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Jun%202021%2008:49:27%20GMT	http://advandes.com/public/works/electric_3_wheeler	/home/a/Desktop/Advandes/advandes.com/public/works/electric_3_wheeler.html	(from http://advandes.com/public/work)
14:19:31	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:30%20GMT	http://advandes.com/public/public/images/projects/project1579085446/1579085446.Picture3.png	/home/a/Desktop/Advandes/advandes.com/public/public/images/projects/project1579085446/1579085446.Picture3.117.delayed	(from http://advandes.com/public/work)
14:19:33	370/370	---M-Z	302	error ('Found')	text/html	date:Fri,%2025%20Jun%202021%2008:49:31%20GMT	http://advandes.com/public/public/frontend/images/projects/Group%20482.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/projects/Group%20482.118.delayed	(from http://advandes.com/public/work)
14:19:33	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/up-fill-512.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/up-fill-512.119.delayed	(from http://advandes.com/public/work)
14:19:33	0/-1	---M--	302	error ('')			http://advandes.com/public/public/frontend/images/share/copy1.png	/home/a/Desktop/Advandes/advandes.com/public/public/frontend/images/share/copy1.11a.delayed	(from http://advandes.com/public/work)
